tweet,username,hash-tags,Date,Day,tweet_id,likes,retweets,polarity
Strategic voting has been a compulsion for the Muslims for decades now as they have had to shoulder the burden of secularism disproportionately. But does #AAP see Muslims as anything but a pliant votebank asks,khanthefatima,['AAP'],2019-05-07,Tue,1125618284013981697,2,1,0.0
Everyday between 9 to 11 am office going time. Dhaula kuan is blocked for VIP movement. I cant tell you frustation.. These peolle should be slapped for such public abuse #BJP #AAP #congress can anybody do anything,Rohitrb1983,"['BJP', 'AAP', 'congress']",2019-05-07,Tue,1125618095446323200,0,0,-0.06666666666666668
As per the previous trends of last Two elections 2014 &amp 2015 plus Bawana By-election a surprise is waiting for The main factor will be voter base of #AAP do come out and poll on 12th,sanjoybasu1,['AAP'],2019-05-07,Tue,1125615587298648064,7,4,-0.2
_MLAgk Modi's nationalism is fake #ArvindKejriwal #आ #ਆ #AAP #अरविन्दकेजरीवा #Kejriwal #केजरीवा #ਕੇਜਰੀਵਾ #AamAadmiParty,5dariyanews,"['ArvindKejriwal', 'आ', 'ਆ', 'AAP', 'अरव', 'Kejriwal', 'क', 'ਕ', 'AamAadmiParty']",2019-05-07,Tue,1125611178267250688,0,0,-0.5
Hey #Delhi who is in your heart? #AAP #ArvindKejriwal #BJP #NarendraModi #Congress #RahulGandhi #DelhiWithModi #Delhi4AAP #LokSabhaElections2019 #DelhiWithModi #Vote4AAP #LokSabhaElections,AadityaTweets_,"['Delhi', 'AAP', 'ArvindKejriwal', 'BJP', 'NarendraModi', 'Congress', 'RahulGandhi', 'DelhiWithModi', 'Delhi4AAP', 'LokSabhaElections2019', 'DelhiWithModi', 'Vote4AAP', 'LokSabhaElections']",2019-05-07,Tue,1125610180958285824,0,0,0.0
_Sharma #bhagwant failed #AAP,indiawestcanad1,"['bhagwant', 'AAP']",2019-05-07,Tue,1125607177828179968,0,0,-0.5
#AAP #Kejriwal cartoon,sajithkumar,"['AAP', 'Kejriwal']",2019-05-07,Tue,1125603581464203265,1,1,0.0
#LokSabhaElections2019 #SamajwadiParty to support #AAP in 2 Delhi seats and BSP in rest,fpjindia,"['LokSabhaElections2019', 'SamajwadiParty', 'AAP']",2019-05-07,Tue,1125599223817179136,0,0,0.0
2nd #aap #ArvindKejriwal #mla joins #bjp in #delhi #LokSabhaEelctions2019,naashonomics,"['aap', 'ArvindKejriwal', 'mla', 'bjp', 'delhi', 'LokSabhaEelctions2019']",2019-05-07,Tue,1125597935813586949,0,1,0.0
's scoop exposes chinks in #AAP's narrative that the man who slapped Kejriwal was not a party member #LokSabhaElections2019,ikasnik,"['AAP', 'LokSabhaElections2019']",2019-05-07,Tue,1125596892929200129,0,0,0.0
"In one of the videos accessed by _hindu , Suresh wearing an #AAP sash can be seen standing close to Mr Kejriwal’s vehicle in Moti Nagar The day he slapped",saurabh3vedi,['AAP'],2019-05-07,Tue,1125596462807564288,8,9,0.0
"Newton's 3rd law energy is not lost it changes form"" likewise #aap party favours to Delhiite doesn't lost it will convert in Votes #aap will grow out of Delhi no doubt.",randadrr,"['aap', 'aap']",2019-05-07,Tue,1125595983860064256,0,0,0.0
assault videos show accused regularly attended #AAP rallies,saurabh3vedi,['AAP'],2019-05-07,Tue,1125593872606720000,34,38,0.0
Why is that all #AAP MLAs become fat &amp ministers even fatter,Nopretension,['AAP'],2019-05-07,Tue,1125585585291137024,0,0,0.0
Is this the report card of or ? #Aap,canindya,['Aap'],2019-05-07,Tue,1125583948661215232,0,0,0.0
Everyone should support these type of candidates who have a good future plan for them Change is visible in #aap policies,gurdeeprekhi,['aap'],2019-05-07,Tue,1125574254278381568,0,0,0.35
Such is dismal record of this #AAP Govt in Delhi on Education. Must read Thread in Delhis Education Problem,santoshdts,['AAP'],2019-05-07,Tue,1125572002830401537,0,0,0.0
"SUPER-DUPER RAMADAN MUBAARAK OR WHICH I HEARD SINCE CHILDHOOD OR SUPER-DUPER RAMJAAN MUMBAARAK TO YOU OR YOU,MY BEAUTIFUL #FRIEND _khan G OF BOLLYWOOD OR WHOLE WORLD!! #AAP BHEE HAMEIN,APANEE #DUAAON ME YAAD RAKHANAA!!!!!",ShravanSaxena,"['FRIEND', 'AAP', 'DUAAON']",2019-05-07,Tue,1125571402713714689,0,0,0.901837158203125
"is the only party which is contesting LS 2019 elections with ""ZERO anti-incumbbancy inspite of 4 year rule in Delhi. #AAP banking on their work while BJP banking on truck load of EVMs everywhere God save democracy",TruthStays,['AAP'],2019-05-07,Tue,1125568779923050496,1,2,0.0
Excited about the #AAP #FindYour3 campaign encourages us to find three of any supports/solutions/interventions/approaches/mentors/programs to help prevent and respond to childhood stress and traumas One might be,DrMarcLerner,"['AAP', 'FindYour3']",2019-05-06,Mon,1125532347938557953,0,0,0.375
"#AAP leader #ArvindKejriwal was trying to be ""over smart while trying to forge an alliance with the #Congress and this election will show ""what his real position is in Delhi"" says senior Congress leader",NewIndianXpress,"['AAP', 'ArvindKejriwal', 'Congress']",2019-05-06,Mon,1125520678122291200,7,4,0.20714285714285716
So proud of my AAP They put their belief of diversity and inclusion into action Proud to serve in the Editorial Board of Pediatrics in Review. #AAP,mhrathore,['AAP'],2019-05-06,Mon,1125518981018914817,2,0,0.5666666666666668
We live in a country if politicians are attacked The public will assault the offender immediately. But on the other hand the same law regulating politicians who are charged with rape flee without any action or help criminals escape #LokSabhaElections2019 #BJP #Congress #AAP,hiteshbapna99,"['LokSabhaElections2019', 'BJP', 'Congress', 'AAP']",2019-05-06,Mon,1125495808558714880,0,0,0.02227272727272727
Wow will campaign for #EastDelhi candidate through bike rally whereas will be campaigning for #SouthDelhi candidate _chadha #AAP #DelhiwithAAP,hemant_on_tweet,"['EastDelhi', 'SouthDelhi', 'AAP', 'DelhiwithAAP']",2019-05-06,Mon,1125493757959331841,0,0,0.1
In another setback AAP MLA Devinder Sehrawat joins BJP #Aap,Oneindia,['Aap'],2019-05-06,Mon,1125490744381149185,0,2,0.0
Like #RahulGandhi's #Congress #ArvindKejirwal's #AAP.is also more interested in #Muslim votes. #Delhi AAP seeks votes in meeting with religious leaders at Matia Mahal probe ordered #LokSabhaElections2019,RanjitSMand,"['RahulGandhi', 'Congress', 'ArvindKejirwal', 'AAP', 'Muslim', 'Delhi', 'LokSabhaElections2019']",2019-05-06,Mon,1125489726490726400,0,1,0.25
Rebel AAP MLA Devendra Sherawat to Join BJP Today. Devendra Sherawat was SUSPENDED from #AAP in 2016 for anti-party activities and since then have been vocally speaking against the Party. Himmat hoti toh 2016 main resign karke BJP se election ladta It's too late #BJP walo,syedAamir_AAP,"['AAP', 'BJP']",2019-05-06,Mon,1125485259053645824,1,1,-0.06666666666666668
I paid 415 rupees for bad food which I ddint even eat and Zomato is giving me credit for 103 rupees in Zomato wallet? #boycottzomato #Congress #BJP #AAP,Rahul94564951,"['boycottzomato', 'Congress', 'BJP', 'AAP']",2019-05-06,Mon,1125475213120925696,0,0,-0.6999999999999998
Congress will One seat AAP 1 Rest to BJP in Delhi #BJP #AAP,Pav17269685,"['BJP', 'AAP']",2019-05-06,Mon,1125469595039461379,1,0,0.0
He was sacked long time back from aap #AAP,vaid_abhay,['AAP'],2019-05-06,Mon,1125464427493355522,0,1,-0.025
People Delhi needs a new face With new ideas to bring transformational change. #AamAadmiParty #AAP ka young face with new thinking . Happy #BasavaJayanti to Delhi people #Raghav4Parliament,AAP_Bilgundi,"['AamAadmiParty', 'AAP', 'BasavaJayanti', 'Raghav4Parliament']",2019-05-06,Mon,1125462510184755200,0,0,0.26181818181818184
Of course. he is the only one who fought for various public areas like electricity health education etc. congress BJP never took any initiative. Any sensible person would vote #AAP obviously,ipg95,['AAP'],2019-05-06,Mon,1125455171285159936,0,0,0.0
Vote for #AAP,shuklap,['AAP'],2019-05-06,Mon,1125451253343854593,0,1,0.0
The jihadists and fundamentalists among the Indian muslims are getting advantages from the so called liberals and selfish politicians of our country #INC #TMC #SPBSP and more recently #AAP In a particular sense these above parties and their leaders are anti nationals.,SemwalChander,"['INC', 'TMC', 'SPBSP', 'AAP']",2019-05-06,Mon,1125436833431605249,0,0,0.03333333333333333
"#Congress President #RahulGandhi on May 6 said the party would form government in #Delhi in the next assembly polls and took potshots at #AAP convenor #ArvindKejriwal saying he should rather contemplate who lied about the Congress in 2014 and ""opened the doors for the #BJP",ians_india,"['Congress', 'RahulGandhi', 'Delhi', 'AAP', 'ArvindKejriwal', 'BJP']",2019-05-06,Mon,1125433746260254720,5,5,0.0
"Most of us had a hard time choosing a lesser devil while lucky Delhi has crystal clear choice in who has done revolutionary work in education is fighting on transparent money,is visionary with a positive agenda &amp belongs to a clean party #AAP",Windofc74766533,['AAP'],2019-05-06,Mon,1125431893204320256,0,0,0.1765151515151515
Women in the #DMV can learn about tech on 5/23 If you are 45+ you don't want to miss this Speakers include and more #pitchcompetition sponsored by #AAP,TheBOOMConf,"['DMV', 'pitchcompetition', 'AAP']",2019-05-06,Mon,1125430897329823746,2,0,0.5
CM #ArvindKejriwal and South #Delhi #AAP candidate Raghav Chadha during a roadshow #LokSabhaElections Photo,TOIDelhi,"['ArvindKejriwal', 'Delhi', 'AAP', 'LokSabhaElections']",2019-05-06,Mon,1125427252580118529,92,46,0.0
He is suspended from party since 2016 .. So how the #AAP wicket down Prestitute media,ravinishpal,['AAP'],2019-05-06,Mon,1125424425870872577,0,0,-0.1555555555555556
Pehle batao kitna diya #AAP wale Ne? But Agar sachmuch bina paise liye Campaign karne ayi ho to Jaroor Jeetenge Varna loose motion se kal Campaign nahi kar payenge aap... M serious I know little tricks on such situation Take it serious,Pauze20,['AAP'],2019-05-06,Mon,1125421628689604609,0,0,-0.18621794871794872
"""BJP's Assembly and district level volunteers are disgruntled with #ManojTiwari’s star power and the arrogance that ensues from it, said #AAP leader #DilipPandey who is contesting against Tiwari from #NorthEastDelhi seat #LokSabhaElections2019",firstpost,"['ManojTiwari', 'AAP', 'DilipPandey', 'NorthEastDelhi', 'LokSabhaElections2019']",2019-05-06,Mon,1125421121120030720,3,1,0.0
South #Delhi #AAP candidate Raghav Chadha amid high security during a roadshow #LokSabhaElections2019 Photo,TOIDelhi,"['Delhi', 'AAP', 'LokSabhaElections2019']",2019-05-06,Mon,1125419820231446528,113,39,0.16
Communists supporting candidates is planning to kick and merge #AAP to CPM,amitbabie,['AAP'],2019-05-06,Mon,1125419395935694848,5,2,0.25
The change we wanted to see in #Indian politics is here! Courtesy &amp . #AAP #aapke7aapkesaath #Delhi #LokSabhaElections2019 #Loksabha2019 #LokSabhaPolls #LokSabhaEelctions2019 #Decision2019 #Battle2019 #AtishiForEastDelhi #Atishi4Parliament,GutznGlory,"['Indian', 'AAP', 'aapke7aapkesaath', 'Delhi', 'LokSabhaElections2019', 'Loksabha2019', 'LokSabhaPolls', 'LokSabhaEelctions2019', 'Decision2019', 'Battle2019', 'AtishiForEastDelhi', 'Atishi4Parliament']",2019-05-06,Mon,1125418340040593416,0,0,0.0
#AAP MLA Devinder Singh Sehrawat joins BJP and becomes the second legislator to quit the party and join the saffron fold in less than a week,NewIndianXpress,['AAP'],2019-05-06,Mon,1125413663697981440,11,3,-0.08333333333333333
#AAP right now #delhi #ArvindKejriwal,JPSingh20928241,"['AAP', 'delhi', 'ArvindKejriwal']",2019-05-06,Mon,1125412766087389185,1,0,0.2857142857142857
Another AAP MLA joins BJP #BJP #AAP #MLA #Delhi #assembly #DevinderSehrawat #Leaders #Union #VijayGoel #party #saffronparty,pennewstweet,"['BJP', 'AAP', 'MLA', 'Delhi', 'assembly', 'DevinderSehrawat', 'Leaders', 'Union', 'VijayGoel', 'party', 'saffronparty']",2019-05-06,Mon,1125412736882528256,1,1,0.0
#lagbhag may be लगभ one of the most used word in #Twitter #India #आ #AAP #pattalkar #kejriwal,Club_HP_India,"['lagbhag', 'Twitter', 'India', 'आ', 'AAP', 'pattalkar', 'kejriwal']",2019-05-06,Mon,1125411514117025793,1,0,0.5
List of AAP BJP INC Candidates for New Delhi General (Lok Sabha Elections 2019 #Congress #BJP #AAP #Delhi #LokSabhaElections,IAbhishekThomas,"['Congress', 'BJP', 'AAP', 'Delhi', 'LokSabhaElections']",2019-05-06,Mon,1125406494176923649,3,0,0.0931818181818182
_RSS Can't tolerate reality of cost of #aap MLA.,randadrr,['aap'],2019-05-06,Mon,1125403670118404098,0,0,0.0
Rebel AAP MLA Devendra Sherawat to Join #BJP Today. Devendra Sherawat was SUSPENDED from #AAP in 2016 for anti-party activities and since then have been vocally speaking against the Party. Himmat hoti toh 2016 main resign karke BJP se election ladta It's too late BJP walo!,syedAamir_AAP,"['BJP', 'AAP']",2019-05-06,Mon,1125400916406837248,0,1,-0.10416666666666667
#AAP and Congi Remove 'Modi from their bhashan you will get only blank sheet !!,Amit1wadhwa,['AAP'],2019-05-06,Mon,1125398753983074305,0,0,0.0
This was an interesting article What’s your take on “provider”? #language #aap #Physician #Nurses #nurse #physicians,BraveHeartTech,"['language', 'aap', 'Physician', 'Nurses', 'nurse', 'physicians']",2019-05-06,Mon,1125395155790512129,0,0,0.5
Mam you should start visiting colleges and universities to convey the same to young voters appealing them to convince their family to vote for #AAP for their bright future,sss_anchor,['AAP'],2019-05-06,Mon,1125394378095116289,0,0,0.26
shud do #LoktantraBacho dharna at #Kolkata to ensure media shud not be attacked liberty to speaking shud be maintained. as a crusader he must fight #AAP shud make themselves clear in this debate,ananddulariya,"['LoktantraBacho', 'Kolkata', 'AAP']",2019-05-06,Mon,1125392846771695616,0,0,0.10000000000000002
#AAP #LokSabhaElections2019 #LokSabhaEelctions2019 @_YogendraYadav Honest persons instead of leaving party join together to expel #GANG Of FOUR to save the party,scsharma25,"['AAP', 'LokSabhaElections2019', 'LokSabhaEelctions2019', 'GANG']",2019-05-06,Mon,1125391865878966273,0,0,0.6
The #BJP ally said the -led #AAP government has done some good work in the fields of education and health,abpnewstv,"['BJP', 'AAP']",2019-05-06,Mon,1125386677688475648,162,28,0.7
There should be a long term vision when you work truely for the people No leaders other than #AAP will have this vision Let's give #Raghav4Parliament,AAPTN,"['AAP', 'Raghav4Parliament']",2019-05-06,Mon,1125386309147607040,4,5,0.05833333333333333
The #EEOC expects to begin collecting EEO-1 Component 2 data for calendar years 2017 &amp 2018 in mid-July 2019 &amp will notify filers of the precise date the survey will open as soon as it is available #hr #hrlaw #compliance #aap #payequity,HR_Unlimited,"['EEOC', 'hr', 'hrlaw', 'compliance', 'aap', 'payequity']",2019-05-06,Mon,1125381213894537216,0,0,0.26666666666666666
The Delhi Police has claimed that a supporter of the Aam Aadmi Party slapped Delhi Chief Minister Arvind Kejriwal during a roadshow as he was unhappy and dissatisfied with the behaviour of the party leaders. #AAP #DelhiCM,NewzHook,"['AAP', 'DelhiCM']",2019-05-06,Mon,1125377265582399488,1,0,-0.6
Gujarat MLA Jignesh Mevani Sunday campaigned for AAP's East Delhi candidate Atishi #JigneshMevani #AAP #Atishi,SakshiPost,"['JigneshMevani', 'AAP', 'Atishi']",2019-05-06,Mon,1125376681315684353,0,0,0.0
Focus on the present and future not the past #AAP #Canadianadmin #adminprofessional #LearnGrowThrive #LiveLaughLove #LifeGoals,canada_aaa,"['AAP', 'Canadianadmin', 'adminprofessional', 'LearnGrowThrive', 'LiveLaughLove', 'LifeGoals']",2019-05-06,Mon,1125373430596014083,3,2,-0.08333333333333333
#NarendraModi whom #Pappu #RahulGandhi says #ChowkidarChorHai too is PM. We know you are OK with #RajivGandhi his drivers #KamalNath committing #1984SikhGenocide but supporting his #BoforsScam Did you join #AAP for anti #Corruption? BTW #RahulGandhiChorHai #RajivGandhiChorHai,SiddharthRoy25,"['NarendraModi', 'Pappu', 'RahulGandhi', 'ChowkidarChorHai', 'RajivGandhi', 'KamalNath', '1984SikhGenocide', 'BoforsScam', 'AAP', 'Corruption', 'RahulGandhiChorHai', 'RajivGandhiChorHai']",2019-05-06,Mon,1125372574555230208,0,0,0.375
Watch Big Debate on People's anger against Politicians at Rallies in #Punjabpoint at 8pm &amp 11pm #Airtel 564 #Tatasky 1917 #Fastway 69 #Elections2019 #polls #Punjab #Congress #Akalidal #BJP #Aap,gauravwalianews,"['Punjabpoint', 'Airtel', 'Tatasky', 'Fastway', 'Elections2019', 'polls', 'Punjab', 'Congress', 'Akalidal', 'BJP', 'Aap']",2019-05-06,Mon,1125370477097054208,0,0,-0.35
Four people died on Delhi roads every day in 2017 The Hindu this should be the issue 1470 deaths in a year More than total deaths due to terrorist related incidents This should be main issue in Delhi’s phase of election than terrorism #AAP,brarsanjeevsing,['AAP'],2019-05-06,Mon,1125369588051398656,1,0,0.10833333333333332
Rebel AAP MLA Devendra Sherawat to Join BJP Today. Devendra Sherawat was SUSPENDED from #AAP in 2016 for anti-party activities and since then have been vocally speaking against the Party. Himmat hoti toh 2016 main resign karke BJP se election ladta It's too late #BJP walo!..,syedAamir_AAP,"['AAP', 'BJP']",2019-05-06,Mon,1125367698307739648,0,0,-0.10416666666666667
And as usual the #GodiMedia instead of doing some research will happily give kudos to the #AAP government based on their own statements!,samsha111,"['GodiMedia', 'AAP']",2019-05-06,Mon,1125366921464098817,1,0,0.43333333333333335
_anil Rebel #AAP MLA Devendra Sherawat to Join BJP Today. Devendra Sherawat was SUSPENDED from AAP in 2016 for anti-party activities and since then have been vocally speaking against the Party. Himmat hoti toh 2016 main resign karke BJP se election ladta It's too late #BJP walo!,syedAamir_AAP,"['AAP', 'BJP']",2019-05-06,Mon,1125366635609579521,0,0,-0.10416666666666667
Only this guy can bring #acchedin bcz he's the only politician that knows the importance of education to develop a country #aap #ArvindKejriwal #delhiforaap,aawarabaccha,"['acchedin', 'aap', 'ArvindKejriwal', 'delhiforaap']",2019-05-06,Mon,1125364544983916545,1,0,0.0
Note villain in real life and cinemas with #AAP So you guess what will happen to #AAP and #ArvindKejriwal,ars_rama,"['AAP', 'AAP', 'ArvindKejriwal']",2019-05-06,Mon,1125364169434390528,0,0,0.2
The #AAP had filed a criminal complaint against #GautamGambhir at the #TisHazariCourt in April #LokSabhaElections2019,TheStatesmanLtd,"['AAP', 'GautamGambhir', 'TisHazariCourt', 'LokSabhaElections2019']",2019-05-06,Mon,1125363867066851328,0,0,-0.35
Samajwadi Party to support BSP AAP candidates in Delhi #BSP #AAP #LokSabhaElections2019,DynamiteNews_,"['BSP', 'AAP', 'LokSabhaElections2019']",2019-05-06,Mon,1125362745002549248,0,0,0.0
My one hope on #AAP,ikul_ak,['AAP'],2019-05-06,Mon,1125362588248788992,0,0,0.0
Former #AAP MLA from Bijwasan Devinder Sehrawat joins #BJP in the presence of senior party leaders Vijay Goel Vijender Gupta and Kuljeet Chahal #Delhi Photos Rajesh Mehta,TOIDelhi,"['AAP', 'BJP', 'Delhi']",2019-05-06,Mon,1125361495749955585,3,2,0.0
doesn’t recommend it actually. The #AAP in 2012 “The benefits [of male infant #circumcision outweigh the risks BUT “[they’re not great enough to recommend [it].” Also the AAP: “The true incidence of complications after newborn circumcision is unknown.” #i2,Joseph4GI,"['AAP', 'circumcision', 'i2']",2019-05-06,Mon,1125361337100410880,2,0,-0.02500000000000001
#VotingRound5 #AlkaLamba quitting #AAP Here's List of leaders who joined the exodus since 2013,MyNation,"['VotingRound5', 'AlkaLamba', 'AAP']",2019-05-06,Mon,1125361287691689985,4,0,0.0
You are being so shameless......Why do you dumpthe hard work of fellow cadre??? Priyanka says COngress will cut vote in UP......You say #AAP will run Dehli....... WHy dont you just say #BhagwanKeNaamPeVoteDedeReyBaba,guru_sachin,"['AAP', 'BhagwanKeNaamPeVoteDedeReyBaba']",2019-05-06,Mon,1125361055717216258,0,0,-0.2916666666666667
#AAP #MLA #DevinderKumarSehrawat Joins #BJP in #Delhi Becomes 2nd Legislator to Switch Party Within a Week #AAPMLA #LokSabhaElections2019 #BJP,latestly,"['AAP', 'MLA', 'DevinderKumarSehrawat', 'BJP', 'Delhi', 'AAPMLA', 'LokSabhaElections2019', 'BJP']",2019-05-06,Mon,1125357730175176704,4,2,0.0
Aam Aadmi Somewhere in South #Delhi ahead of 's roadshow #LokSabhaElections2019 #AAP,ikasnik,"['Delhi', 'LokSabhaElections2019', 'AAP']",2019-05-06,Mon,1125355556212920320,12,1,0.0
Which nationalist PM gets CM of national capital attacked Arvind Kejriwal #ArvindKejriwal #AAP #LokSabhaElections2019,thehansindiaweb,"['ArvindKejriwal', 'AAP', 'LokSabhaElections2019']",2019-05-06,Mon,1125351181671378949,0,0,0.0
Then let them vote for #AAp,vinujacks,['AAp'],2019-05-06,Mon,1125350617034051585,0,0,0.0
#AAP's East Delhi Candidate Aatishi's complaint against BJP candidate Gautam Gambhir for allegedly having two voter ID cards Delhi's Tis Hazari Court reserves the order in summoning of records and documents from the state election commission Court to pass the order on 13th May.,DynamiteNews_,['AAP'],2019-05-06,Mon,1125349448685481984,0,0,-0.13333333333333333
#ElectionsWithMC Aam Aadmi Party (#AAP national convenor today alleged that PM 's nationalism is 'fake and asked which 'nationalist PM gets the CM of the national capital 'attacked'. Your views #IndiaElections2019,moneycontrolcom,"['ElectionsWithMC', 'AAP', 'IndiaElections2019']",2019-05-06,Mon,1125348482385006592,6,2,-0.3
#BJP seems to be paying good money to lawmakers for the switchover ! Lets wait and watch how many more characterless and immoral creatures are in #AAP 's possession!! #Elections2019 #dontvoteformodi and is getting #slapped in open,Vdeshbhakt1,"['BJP', 'AAP', 'Elections2019', 'dontvoteformodi', 'slapped']",2019-05-06,Mon,1125348378441707525,0,0,0.5390625
And with yet another slap During Moti Nagar Roadshow Delhi CM Arvind Kejriwal officially becomes the most slapped politician in Indian politics :#aap #aamaadmiparty #arvindkejriwal #electiontime #election2019,Letsdiskuss,"['aap', 'aamaadmiparty', 'arvindkejriwal', 'electiontime', 'election2019']",2019-05-06,Mon,1125346684463005696,1,0,0.5
Liked the reference to #AAP rule in Dilli,gkparam,['AAP'],2019-05-06,Mon,1125345968549842947,0,0,0.6
_vaishali Absolutely Otherwise our netas would have taken the #climatechange issues seriously #pollution is an important issue but unfortunately is one of the most neglected election #issues #today Why? #Delhi #Elections2019 #Aap #Congress #BJP #newspapers #editor,PrriyaRaj,"['climatechange', 'pollution', 'issues', 'today', 'Delhi', 'Elections2019', 'Aap', 'Congress', 'BJP', 'newspapers', 'editor']",2019-05-06,Mon,1125344285950267392,0,1,0.053333333333333344
